2.890000000000000124e+00
2.700000000000000178e+00
2.700000000000000178e+00
2.770000000000000018e+00
3.979999999999999982e+00
2.959999999999999964e+00
2.959999999999999964e+00
3.359999999999999876e+00
3.359999999999999876e+00
2.040000000000000036e+00
2.779999999999999805e+00
2.779999999999999805e+00
2.779999999999999805e+00
3.160000000000000142e+00
3.359999999999999876e+00
3.029999999999999805e+00
3.029999999999999805e+00
3.120000000000000107e+00
3.120000000000000107e+00
2.850000000000000089e+00
3.450000000000000178e+00
3.020000000000000018e+00
2.589999999999999858e+00
1.919999999999999929e+00
2.919999999999999929e+00
2.890000000000000124e+00
2.890000000000000124e+00
3.160000000000000142e+00
2.580000000000000071e+00
2.990000000000000213e+00
2.990000000000000213e+00
2.959999999999999964e+00
3.330000000000000071e+00
3.330000000000000071e+00
3.649999999999999911e+00
3.649999999999999911e+00
2.959999999999999964e+00
2.959999999999999964e+00
2.879999999999999893e+00
2.770000000000000018e+00
2.770000000000000018e+00
2.979999999999999982e+00
2.979999999999999982e+00
3.609999999999999876e+00
4.320000000000000284e+00
4.320000000000000284e+00
2.799999999999999822e+00
2.399999999999999911e+00
2.890000000000000124e+00
2.890000000000000124e+00
2.970000000000000195e+00
2.970000000000000195e+00
1.979999999999999982e+00
2.709999999999999964e+00
2.709999999999999964e+00
3.310000000000000053e+00
3.390000000000000124e+00
3.390000000000000124e+00
2.810000000000000053e+00
2.810000000000000053e+00
